Order ID,Order Date,Customer Name,City,Country,Region,Segment,Ship Date,Ship Mode,State,lon,lat
AZ-2013-5523180,08/08/2013,Joel Ortega,Wetzlar,Germany,Central,Corporate,08/13/2013,Economy,Hesse,8.5081646,50.5589802
AZ-2013-7420821,08/08/2013,Aubrey Shedd,Caen,France,Central,Corporate,08/12/2013,Economy,Normandy,-0.370679,49.182863
AZ-2013-9067941,08/08/2013,Adam Harte,Roeselare,Belgium,Central,Corporate,08/12/2013,Economy,West Flanders,3.1294471,50.9499087
AZ-2013-3873632,08/09/2013,Edward Davidson,Champigny-sur-Marne,France,Central,Home Office,08/12/2013,Economy Plus,Ile-de-France,2.515556,48.817049
AZ-2013-28182,08/09/2013,Kiara Allen,Coslada,Spain,South,Consumer,08/15/2013,Economy,Madrid,-3.5651646,40.4260459
AZ-2013-7143819,08/09/2013,Vaughn Gibbs,Hamburg,Germany,Central,Home Office,08/14/2013,Economy,Hamburg,9.9936818,53.5510846
AZ-2013-6702716,08/09/2013,Clifford Defreitas,London,United Kingdom,North,Corporate,08/11/2013,Priority,England,-0.1277583,51.5073509
BN-2013-8819107,08/09/2013,Christy Wiley,Six-Fours-les-Plages,France,Central,Consumer,08/15/2013,Economy,Provence-Alpes-C?te d'Azur,5.839225,43.093062
AZ-2013-6987158,08/10/2013,Richard Harvey,Miramas,France,Central,Corporate,08/12/2013,Economy Plus,Provence-Alpes-C?te d'Azur,5.002136,43.588896
AZ-2013-4856261,08/10/2013,Anthony Lawrence,Hamm,Germany,Central,Consumer,08/14/2013,Economy,North Rhine-Westphalia,7.8159816,51.6738583
BN-2013-9886336,08/10/2013,Skye McCaffrey,Vlaardingen,Netherlands,Central,Consumer,08/13/2013,Economy Plus,South Holland,4.3494366,51.9120668
AZ-2013-1907055,08/11/2013,Ella Troy,Bremen,Germany,Central,Home Office,08/16/2013,Economy,Bremen,8.8016937,53.0792962
AZ-2013-2011529,08/11/2013,Patricia Smith,Alcobendas,Spain,South,Corporate,08/14/2013,Economy Plus,Madrid,-3.6372245,40.5372512
BN-2013-9211723,08/11/2013,Wynona Janelle,Milan,Italy,South,Corporate,08/16/2013,Economy,Lombardy,9.1859243,45.4654219
AZ-2013-7204222,08/12/2013,Jade Daniels,Modena,Italy,South,Corporate,08/17/2013,Economy Plus,Emilia-Romagna,10.9252269,44.647128
AZ-2013-5937615,08/12/2013,Eleanor Doyle,Cardiff,United Kingdom,North,Consumer,08/16/2013,Economy,Wales,-3.17909,51.481581
AZ-2013-3001151,08/12/2013,Jake Barry,Rome,Italy,South,Home Office,08/17/2013,Economy,Lazio,12.4963655,41.9027835
AZ-2013-4147824,08/12/2013,Rhys Murphy,Genoa,Italy,South,Consumer,08/16/2013,Economy,Liguria,8.946256,44.4056499
AZ-2013-4105375,08/12/2013,Georgia Blackburn,Duisburg,Germany,Central,Corporate,08/12/2013,Immediate,North Rhine-Westphalia,6.7623293,51.4344079
AZ-2013-9134300,08/12/2013,Joseph Banks,Rome,Italy,South,Consumer,08/14/2013,Priority,Lazio,12.4963655,41.9027835
AZ-2013-8369315,08/12/2013,Kian Sykes,Madrid,Spain,South,Consumer,08/19/2013,Economy,Madrid,-3.7037902,40.4167754
AZ-2013-5637094,08/12/2013,Lilly Le Grand,Burnley,United Kingdom,North,Home Office,08/15/2013,Economy Plus,England,-2.2405035,53.7892877
BN-2013-8480413,08/12/2013,Eva Arnold,Brandenburg,Germany,Central,Consumer,08/16/2013,Economy,Brandenburg,12.5316444,52.4125287
BN-2013-4445925,08/12/2013,Yasmin Bradley,Stockholm,Sweden,North,Consumer,08/12/2013,Immediate,Stockholm,18.0685808,59.3293235
AZ-2013-425562,08/13/2013,Nicole Johns,Nieuwegein,Netherlands,Central,Consumer,08/17/2013,Economy,Utrecht,5.0918192,52.0248208
AZ-2013-4015759,08/13/2013,Aaron Bootman,Lille,France,Central,Consumer,08/13/2013,Immediate,Nord-Pas-de-Calais-Picardie,3.057256,50.62925
AZ-2013-8455178,08/13/2013,Ryan Ackland,Monza,Italy,South,Consumer,08/18/2013,Economy,Lombardy,9.2744485,45.5845001
AZ-2013-7944566,08/13/2013,Isaac David,Hamburg,Germany,Central,Corporate,08/19/2013,Economy,Hamburg,9.9936818,53.5510846
AZ-2013-3848149,08/13/2013,Don Willie,Montauban,France,Central,Corporate,08/15/2013,Priority,Languedoc-Roussillon-Midi-Pyr?n?es,1.3529599,44.0221252
BN-2013-3395469,08/13/2013,Kyle Nash,Dublin,Ireland,North,Consumer,08/18/2013,Economy,Dublin,-6.2603097,53.3498053
BN-2013-8410367,08/13/2013,Paige Bibi,Amsterdam,Netherlands,Central,Home Office,08/20/2013,Economy,North Holland,4.8951679,52.3702157
AZ-2013-1014615,08/14/2013,Hannah Conyers,Bielefeld,Germany,Central,Home Office,08/18/2013,Economy,North Rhine-Westphalia,8.5324708,52.0302285
AZ-2013-7396799,08/14/2013,Eve Bates,Thiais,France,Central,Consumer,08/19/2013,Economy Plus,Ile-de-France,2.387405,48.760344
AZ-2013-7004220,08/14/2013,Toni Lanz,Noisy-le-Sec,France,Central,Consumer,08/17/2013,Priority,Ile-de-France,2.458625,48.892489
AZ-2013-5832264,08/14/2013,Robert Barnes,Mulhouse,France,Central,Consumer,08/18/2013,Economy,Alsace-Champagne-Ardenne-Lorraine,7.335888,47.750839
AZ-2013-7130503,08/14/2013,George Dawson,Swindon,United Kingdom,North,Home Office,08/19/2013,Economy,England,-1.7797176,51.5557739
AZ-2013-1683748,08/14/2013,Edward Hodges,Brandenburg,Germany,Central,Consumer,08/18/2013,Economy,Brandenburg,12.5316444,52.4125287
AZ-2013-1571444,08/14/2013,Darcy Farnell,Mannheim,Germany,Central,Consumer,08/20/2013,Economy,Baden-W?rttemberg,8.4660395,49.4874592
BN-2013-7023709,08/14/2013,Brooke Horton,Venice,Italy,South,Consumer,08/18/2013,Economy,Veneto,12.3155151,45.4408474
AZ-2013-1179827,08/15/2013,Angus De Groot,Livry-Gargan,France,Central,Corporate,08/20/2013,Economy,Ile-de-France,2.536118,48.91923
AZ-2013-9573927,08/15/2013,Jonathan Franklin,Cork,Ireland,North,Home Office,08/16/2013,Priority,Cork,-8.4863157,51.8968917
BN-2013-3206993,08/15/2013,Jessica Williams,Toulouse,France,Central,Consumer,08/19/2013,Economy,Languedoc-Roussillon-Midi-Pyr?n?es,1.444209,43.604652
AZ-2013-4935792,08/16/2013,Scott Higgins,Santiago de Compostela,Spain,South,Home Office,08/20/2013,Economy,Galicia,-8.5448445,42.8782132
AZ-2013-5340788,08/16/2013,Ruby Frost,S?te,France,Central,Home Office,08/20/2013,Economy,Languedoc-Roussillon-Midi-Pyr?n?es,3.7008219,43.4078758
AZ-2013-4827275,08/16/2013,Anthony Lawrence,Drancy,France,Central,Consumer,08/21/2013,Economy,Ile-de-France,2.445676,48.924298
AZ-2013-2506599,08/16/2013,Isabelle Gould,Frederiksberg,Denmark,North,Consumer,08/20/2013,Economy Plus,Hovedstaden,12.513321,55.677069
AZ-2013-2248449,08/16/2013,Isaac David,Nottingham,United Kingdom,North,Corporate,08/23/2013,Economy,England,-1.1581086,52.9547832
AZ-2013-6147985,08/16/2013,Rachel Tyler,Castrop-Rauxel,Germany,Central,Corporate,08/20/2013,Economy,North Rhine-Westphalia,7.3150145,51.5632625
AZ-2013-6383663,08/16/2013,Xavier Synan,Offenbach,Germany,Central,Consumer,08/17/2013,Priority,Hesse,8.7760843,50.0956362
AZ-2013-2482135,08/16/2013,Rachel Morton,Newcastle upon Tyne,United Kingdom,North,Corporate,08/20/2013,Economy,England,-1.61778,54.978252
BN-2013-8516545,08/16/2013,Kai Wicks,Bremen,Germany,Central,Corporate,08/22/2013,Economy,Bremen,8.8016937,53.0792962
BN-2013-8844888,08/16/2013,Louis Scott,Valladolid,Spain,South,Corporate,08/20/2013,Economy Plus,Castile and Le?n,-4.7245321,41.652251
AZ-2013-5080329,08/17/2013,Travis Corchado,Tamworth,United Kingdom,North,Corporate,08/20/2013,Economy Plus,England,-1.691032,52.633584
AZ-2013-1305763,08/17/2013,Alexandra Macdonald,Bochum,Germany,Central,Corporate,08/21/2013,Economy,North Rhine-Westphalia,7.2162363,51.4818445
AZ-2013-4958112,08/19/2013,Ella Knopwood,Kiel,Germany,Central,Consumer,08/23/2013,Economy,Schleswig-Holstein,10.1227652,54.3232927
AZ-2013-4503125,08/19/2013,Nancy Fike,Viersen,Germany,Central,Consumer,08/23/2013,Economy,North Rhine-Westphalia,6.3965235,51.2554987
BN-2013-5329355,08/19/2013,Gracie Hunter,Assen,Netherlands,Central,Consumer,08/21/2013,Priority,Drenthe,6.5642284,52.992753
BN-2013-1634253,08/19/2013,Tara Hines,Birmingham,United Kingdom,North,Consumer,08/19/2013,Immediate,England,-1.890401,52.486243
AZ-2013-4514932,08/20/2013,Kelly Long,La Ciotat,France,Central,Corporate,08/26/2013,Economy,Provence-Alpes-C?te d'Azur,5.605155,43.173653
AZ-2013-3136343,08/20/2013,Charli Rose,Manchester,United Kingdom,North,Consumer,08/24/2013,Economy,England,-2.2426305,53.4807593
BN-2013-9987561,08/20/2013,Eric Anderson,Le Mans,France,Central,Home Office,08/27/2013,Economy,Pays de la Loire,0.199556,48.00611
AZ-2013-5119241,08/21/2013,Grace Brown,Naples,Italy,South,Consumer,08/26/2013,Economy,Campania,14.2681244,40.8517746
AZ-2013-9381162,08/21/2013,Thomas Thompson,Beaune,France,Central,Corporate,08/26/2013,Economy Plus,Bourgogne-Franche-Comt?,4.840004,47.02603
AZ-2013-1639148,08/21/2013,Maynard Moorman,Rochdale,United Kingdom,North,Consumer,08/26/2013,Economy Plus,England,-2.1561,53.6097136
AZ-2013-5610868,08/21/2013,Piper Wilder-Neligan,Berlin,Germany,Central,Consumer,08/26/2013,Economy,Berlin,13.404954,52.5200066
AZ-2013-6499468,08/21/2013,Andres Woodruff,Marseille,France,Central,Home Office,08/28/2013,Economy,Provence-Alpes-C?te d'Azur,5.36978,43.296482
AZ-2013-4416490,08/21/2013,Tyson Jonathan,Schwerin,Germany,Central,Consumer,08/27/2013,Economy,Mecklenburg-Vorpommern,11.4012499,53.6355022
AZ-2013-3298349,08/22/2013,Rhys Barnett,Vienna,Austria,Central,Consumer,08/26/2013,Economy,Vienna,16.3738189,48.2081743
AZ-2013-5949535,08/22/2013,Ethan Cover,Lincoln,United Kingdom,North,Home Office,08/27/2013,Economy Plus,England,-0.540579,53.230688
AZ-2013-7533368,08/22/2013,Toby Labilliere,Nantes,France,Central,Consumer,08/26/2013,Economy,Pays de la Loire,-1.553621,47.218371
AZ-2013-3274770,08/22/2013,Rebecca Chamberlain,Stuttgart,Germany,Central,Home Office,08/27/2013,Economy,Baden-W?rttemberg,9.1829321,48.7758459
AZ-2013-2659520,08/23/2013,Ewan Lee,Latina,Italy,South,Consumer,08/25/2013,Economy Plus,Lazio,12.9035965,41.4675671
AZ-2013-2972067,08/23/2013,Claire Harrington,Pistoia,Italy,South,Home Office,08/29/2013,Economy,Tuscany,10.9078587,43.9303475
AZ-2013-7719706,08/23/2013,Maya Pamphlett,Nottingham,United Kingdom,North,Consumer,08/25/2013,Priority,England,-1.1581086,52.9547832
AZ-2013-9398373,08/23/2013,Kristen Holland,Barnsley,United Kingdom,North,Consumer,08/25/2013,Priority,England,-1.479726,53.55263
AZ-2013-4599374,08/23/2013,Benjamin Humphries,Saint-Denis,France,Central,Consumer,08/28/2013,Economy,Ile-de-France,2.357443,48.936181
BN-2013-5717739,08/23/2013,Sam French,Ravenna,Italy,South,Consumer,08/28/2013,Economy,Emilia-Romagna,12.2035294,44.4183598
AZ-2013-8513388,08/24/2013,Michael Wilson,Solingen,Germany,Central,Home Office,08/27/2013,Economy Plus,North Rhine-Westphalia,7.0831408,51.1702072
AZ-2013-9167748,08/24/2013,Wynona Janelle,Manchester,United Kingdom,North,Corporate,08/30/2013,Economy,England,-2.2426305,53.4807593
BN-2013-5190964,08/24/2013,Angus Gether,Gera,Germany,Central,Consumer,08/29/2013,Economy,Thuringia,12.0807203,50.8850706
AZ-2013-1781904,08/25/2013,Luz Reilly,Redditch,United Kingdom,North,Consumer,08/27/2013,Priority,England,-1.940936,52.30897
AZ-2013-2721224,08/25/2013,Kyle Beard,Augsburg,Germany,Central,Consumer,08/27/2013,Priority,Bavaria,10.89779,48.3705449
AZ-2013-4313910,08/25/2013,Tom Charlton,Magdeburg,Germany,Central,Corporate,08/31/2013,Economy,Saxony-Anhalt,11.6276237,52.1205333
AZ-2013-7356315,08/26/2013,Lydia Webster,Bristol,United Kingdom,North,Consumer,08/30/2013,Economy,England,-2.58791,51.454513
AZ-2013-6674334,08/27/2013,Isabella Falkiner,Wetter (Ruhr),Germany,Central,Corporate,09/02/2013,Economy,North Rhine-Westphalia,7.3914998,51.3860225
AZ-2013-9667532,08/27/2013,Ruth Williams,London,United Kingdom,North,Consumer,08/31/2013,Economy,England,-0.1277583,51.5073509
AZ-2013-2534161,08/27/2013,Josh Wilkinson,Aalst,Belgium,Central,Corporate,09/01/2013,Economy,East Flanders,4.0409517,50.9378101
AZ-2013-6261184,08/27/2013,Elise Ali,Augsburg,Germany,Central,Home Office,09/02/2013,Economy,Bavaria,10.89779,48.3705449
AZ-2013-7378404,08/27/2013,Jay Andrews,Antwerp,Belgium,Central,Consumer,08/31/2013,Economy Plus,Antwerp,4.4024643,51.2194475
AZ-2013-5483858,08/27/2013,Madelyn Anderson,Oslo,Norway,North,Corporate,09/02/2013,Economy,Oslo,10.7522454,59.9138688
AZ-2013-972809,08/27/2013,Andrew Shah,Bergamo,Italy,South,Home Office,08/30/2013,Economy Plus,Lombardy,9.6772698,45.6982642
BN-2013-2677709,08/27/2013,Tyler Miah,Stockholm,Sweden,North,Home Office,08/31/2013,Economy,Stockholm,18.0685808,59.3293235
AZ-2013-7162758,08/28/2013,Lilian Macredie,London,United Kingdom,North,Corporate,09/03/2013,Economy,England,-0.1277583,51.5073509
AZ-2013-9065398,08/28/2013,Leon Barnes,Vernon,France,Central,Consumer,09/03/2013,Economy,Normandy,1.488107,49.091958
AZ-2013-709456,08/28/2013,Kevin Madigan,Birmingham,United Kingdom,North,Consumer,09/02/2013,Economy,England,-1.890401,52.486243
AZ-2013-8489982,08/28/2013,Zara Loton,Gloucester,United Kingdom,North,Corporate,09/01/2013,Economy,England,-2.238156,51.8642449
AZ-2013-2254265,08/28/2013,Patrick Townson,Beauvais,France,Central,Home Office,09/03/2013,Economy,Nord-Pas-de-Calais-Picardie,2.0807123,49.4295387
AZ-2013-4750547,08/28/2013,Kyle Nash,Bonn,Germany,Central,Consumer,09/02/2013,Economy,North Rhine-Westphalia,7.0982068,50.73743
AZ-2013-374373,08/28/2013,Alex Greenwood,Frankfurt,Germany,Central,Consumer,09/02/2013,Economy,Hesse,8.6821267,50.1109221
AZ-2013-9588348,08/28/2013,Kristen Holland,Argentan,France,Central,Consumer,09/01/2013,Economy,Normandy,-0.016566,48.744001
AZ-2013-112796,08/29/2013,Brian Garcia,Ravenna,Italy,South,Consumer,09/05/2013,Economy,Emilia-Romagna,12.2035294,44.4183598
AZ-2013-2276631,08/29/2013,Gerald Booth,Rome,Italy,South,Consumer,09/03/2013,Economy,Lazio,12.4963655,41.9027835
AZ-2013-3867309,08/29/2013,Isabelle Macghey,Glasgow,United Kingdom,North,Consumer,09/03/2013,Economy Plus,Scotland,-4.251806,55.864237
BN-2013-8187001,08/29/2013,Mark Briggs,Milan,Italy,South,Consumer,08/30/2013,Priority,Lombardy,9.1859243,45.4654219
AZ-2013-2076679,08/30/2013,Patrick Townson,Prato,Italy,South,Home Office,09/01/2013,Priority,Tuscany,11.102228,43.8777049
AZ-2013-8348000,08/30/2013,Chelsea Howell,Stuttgart,Germany,Central,Consumer,09/02/2013,Priority,Baden-W?rttemberg,9.1829321,48.7758459
AZ-2013-9969436,08/30/2013,Mia Pugh,Oslo,Norway,North,Consumer,08/31/2013,Priority,Oslo,10.7522454,59.9138688
AZ-2013-412985,08/30/2013,Sean Wheeler,Neubrandenburg,Germany,Central,Corporate,09/03/2013,Economy,Mecklenburg-Vorpommern,13.2779269,53.5678292
BN-2013-3241235,08/30/2013,Alannah Langridge,Naples,Italy,South,Consumer,09/04/2013,Economy Plus,Campania,14.2681244,40.8517746
AZ-2013-8607757,08/31/2013,Eden Gooseberry,Viroflay,France,Central,Corporate,09/07/2013,Economy,Ile-de-France,2.173231,48.79966
AZ-2013-1408349,08/31/2013,Terence Welch,Venice,Italy,South,Consumer,09/02/2013,Economy Plus,Veneto,12.3155151,45.4408474
BN-2013-8210403,08/31/2013,Scarlett Pollard,Celle,Germany,Central,Corporate,09/03/2013,Priority,Lower Saxony,10.0628515,52.6175963
AZ-2013-9012669,09/02/2013,Charlie Horrocks,Siegen,Germany,Central,Consumer,09/05/2013,Priority,North Rhine-Westphalia,8.0209591,50.8838492
AZ-2013-1978378,09/02/2013,Dominic Scott,Alicante,Spain,South,Consumer,09/04/2013,Priority,Valenciana,-0.4906855,38.3459963
AZ-2013-2435925,09/02/2013,Georgia Blackburn,Valladolid,Spain,South,Corporate,09/08/2013,Economy,Castile and Le?n,-4.7245321,41.652251
AZ-2013-3751921,09/02/2013,Declan Dundas,Burnley,United Kingdom,North,Corporate,09/09/2013,Economy,England,-2.2405035,53.7892877
AZ-2013-1414174,09/03/2013,Sue Castaneda,Malakoff,France,Central,Home Office,09/05/2013,Economy Plus,Ile-de-France,2.2977599,48.817275
AZ-2013-2690702,09/03/2013,Gabriel Sanders,Ludwigshafen am Rhein,Germany,Central,Consumer,09/08/2013,Economy,Rhineland-Palatinate,8.44518,49.47741
AZ-2013-8748241,09/03/2013,Jack Brier,Dresden,Germany,Central,Consumer,09/07/2013,Economy Plus,Saxony,13.7372621,51.0504088
AZ-2013-1388656,09/03/2013,Bianca Monsoor,Montreuil,France,Central,Consumer,09/05/2013,Economy Plus,Ile-de-France,2.448451,48.863812
BN-2013-4388015,09/03/2013,Lisa Watkins,Birmingham,United Kingdom,North,Consumer,09/05/2013,Economy Plus,England,-1.890401,52.486243
AZ-2013-9992531,09/04/2013,Kristen Holland,Berlin,Germany,Central,Consumer,09/08/2013,Economy,Berlin,13.404954,52.5200066
AZ-2013-1036545,09/04/2013,Max Ludwig,Bilbao,Spain,South,Home Office,09/08/2013,Economy,Basque Country,-2.9349852,43.2630126
AZ-2013-9649532,09/04/2013,Hayden Perkins,Cannes,France,Central,Consumer,09/10/2013,Economy,Provence-Alpes-C?te d'Azur,7.017369,43.552847
AZ-2013-3926345,09/04/2013,Frances Matthias,Niort,France,Central,Corporate,09/07/2013,Economy Plus,Aquitaine-Limousin-Poitou-Charentes,-0.464777,46.323716
AZ-2013-2182228,09/04/2013,Ngoc Orozco,Antwerp,Belgium,Central,Home Office,09/06/2013,Economy Plus,Antwerp,4.4024643,51.2194475
BN-2013-7517889,09/04/2013,Lillian Davis,Venice,Italy,South,Consumer,09/09/2013,Economy,Veneto,12.3155151,45.4408474
AZ-2013-2573361,09/05/2013,Tia Metcalfe,Martigues,France,Central,Consumer,09/07/2013,Priority,Provence-Alpes-C?te d'Azur,5.053728,43.404811
AZ-2013-1229971,09/05/2013,Chelsea Parkinson,Le Plessis-Robinson,France,Central,Corporate,09/07/2013,Economy Plus,Ile-de-France,2.266257,48.780426
AZ-2013-3688598,09/05/2013,Madison Rowley,Cork,Ireland,North,Consumer,09/08/2013,Priority,Cork,-8.4863157,51.8968917
AZ-2013-8751225,09/05/2013,Bettie Lang,Le Havre,France,Central,Consumer,09/10/2013,Economy,Normandy,0.107929,49.49437
BN-2013-8861319,09/05/2013,Louie Bryant,Treviso,Italy,South,Corporate,09/07/2013,Economy Plus,Veneto,12.2430437,45.6668893
BN-2013-6509529,09/05/2013,Corey Browne,Slough,United Kingdom,North,Consumer,09/11/2013,Economy,England,-0.5950406,51.5105384
BN-2013-9076931,09/05/2013,Harry Josephson,Erfurt,Germany,Central,Consumer,09/10/2013,Economy,Thuringia,11.0298799,50.9847679
BN-2013-7723216,09/05/2013,Freya Daniels,Oxford,United Kingdom,North,Consumer,09/09/2013,Economy,England,-1.2577263,51.7520209
AZ-2013-6337474,09/06/2013,Julian Mack,Middlesbrough,United Kingdom,North,Consumer,09/10/2013,Economy,England,-1.234956,54.574227
AZ-2013-1738409,09/06/2013,Hudson Ordell,Ipswich,United Kingdom,North,Corporate,09/11/2013,Economy Plus,England,1.14822,52.056736
AZ-2013-6379416,09/07/2013,Millie Franklin,Bonn,Germany,Central,Consumer,09/14/2013,Economy,North Rhine-Westphalia,7.0982068,50.73743
AZ-2013-4327909,09/07/2013,Gilbert Montgomery,Frederiksberg,Denmark,North,Consumer,09/12/2013,Economy Plus,Hovedstaden,12.513321,55.677069
AZ-2013-8676684,09/07/2013,Michael Bradshaw,Plymouth,United Kingdom,North,Consumer,09/12/2013,Economy,England,-4.1426565,50.3754565
AZ-2013-6143126,09/09/2013,Rose Nicolay,Lanester,France,Central,Home Office,09/11/2013,Economy Plus,Brittany,-3.347354,47.763494
AZ-2013-212873,09/09/2013,Angelina Hurst,Lohne,Germany,Central,Consumer,09/16/2013,Economy,Lower Saxony,8.7220862,52.1941419
AZ-2013-4231059,09/09/2013,Bryce Efird,Munich,Germany,Central,Corporate,09/11/2013,Priority,Bavaria,11.5819806,48.1351253
AZ-2013-5687918,09/09/2013,Ruby Patel,Bayreuth,Germany,Central,Home Office,09/16/2013,Economy,Bavaria,11.5713346,49.9456399
AZ-2013-7922182,09/09/2013,Jade Daniels,Helsinki,Finland,North,Corporate,09/13/2013,Economy,Uusimaa,24.938379,60.1698557
AZ-2013-8882411,09/09/2013,Ashton Charles,Catania,Italy,South,Consumer,09/14/2013,Economy,Sicily,15.0830304,37.5078772
BN-2013-2505357,09/09/2013,Jeffrey Laird,Erfurt,Germany,Central,Corporate,09/15/2013,Economy,Thuringia,11.0298799,50.9847679
AZ-2013-6399452,09/10/2013,Leslie Wilson,Murcia,Spain,South,Consumer,09/14/2013,Economy,Murcia,-1.1306544,37.9922399
AZ-2013-6101031,09/10/2013,Holly Doyle,Cergy,France,Central,Consumer,09/16/2013,Economy,Ile-de-France,2.060325,49.035617
BN-2013-1262066,09/10/2013,Hazel Turner,Breda,Netherlands,Central,Home Office,09/14/2013,Economy Plus,North Brabant,4.768323,51.5719149
BN-2013-7972681,09/10/2013,Will Poynton,Zurich,Switzerland,Central,Consumer,09/15/2013,Economy Plus,Z?rich,8.541694,47.3768866
BN-2013-1607455,09/10/2013,Rhys Murphy,Lisbon,Portugal,South,Consumer,09/15/2013,Economy,Lisboa,-9.1393366,38.7222524
AZ-2013-1301183,09/11/2013,Bella Handfield,London,United Kingdom,North,Corporate,09/13/2013,Economy Plus,England,-0.1277583,51.5073509
AZ-2013-6408423,09/11/2013,Amy Pendred,Faenza,Italy,South,Consumer,09/14/2013,Priority,Emilia-Romagna,11.8774091,44.2898527
AZ-2013-4304749,09/11/2013,Patricia Epps,Vicenza,Italy,South,Corporate,09/13/2013,Economy Plus,Veneto,11.5354214,45.5454787
AZ-2013-4953096,09/12/2013,Corey Browne,Darmstadt,Germany,Central,Consumer,09/15/2013,Priority,Hesse,8.6511929,49.8728253
AZ-2013-6776872,09/12/2013,Declan Dundas,Bilbao,Spain,South,Corporate,09/16/2013,Economy,Basque Country,-2.9349852,43.2630126
AZ-2013-5834532,09/12/2013,Britney Basaldua,Bremen,Germany,Central,Corporate,09/14/2013,Priority,Bremen,8.8016937,53.0792962
AZ-2013-584575,09/12/2013,Scarlett Truchanas,Coventry,United Kingdom,North,Corporate,09/16/2013,Economy,England,-1.519693,52.406822
BN-2013-3574663,09/12/2013,Anthony Spooner,Bergen op Zoom,Netherlands,Central,Corporate,09/15/2013,Economy Plus,North Brabant,4.2871622,51.4945758
BN-2013-6699352,09/12/2013,Kimberly Jones,Uppsala,Sweden,North,Corporate,09/17/2013,Economy,Uppsala,17.6389267,59.8585638
BN-2013-5550345,09/12/2013,Lauren Knight,London,United Kingdom,North,Consumer,09/12/2013,Immediate,England,-0.1277583,51.5073509
AZ-2013-860383,09/13/2013,Riley Douglas,Rimini,Italy,South,Corporate,09/18/2013,Economy,Emilia-Romagna,12.5695158,44.0678288
AZ-2013-4983076,09/13/2013,Dominic Stephenson,Munster,Germany,Central,Home Office,09/19/2013,Economy,Lower Saxony,7.6261347,51.9606649
AZ-2013-8981148,09/14/2013,Ashton Foley,Vienna,Austria,Central,Consumer,09/19/2013,Economy,Vienna,16.3738189,48.2081743
AZ-2013-885616,09/14/2013,James Casados,Pamplona,Spain,South,Consumer,09/15/2013,Priority,Navarra,-1.6457745,42.812526
BN-2013-2970866,09/14/2013,Devin Huddleston,Venice,Italy,South,Consumer,09/18/2013,Economy,Veneto,12.3155151,45.4408474
BN-2013-4841174,09/14/2013,Mary Hough,Solihull,United Kingdom,North,Home Office,09/16/2013,Economy Plus,England,-1.77761,52.411811
AZ-2013-6030964,09/15/2013,Georgina Garner,Frankfurt,Germany,Central,Consumer,09/21/2013,Economy,Hesse,8.6821267,50.1109221
AZ-2013-5420314,09/16/2013,John Basser,Lincoln,United Kingdom,North,Corporate,09/21/2013,Economy,England,-0.540579,53.230688
AZ-2013-1998308,09/16/2013,Scarlett Pollard,Harlow,United Kingdom,North,Corporate,09/21/2013,Economy,England,0.087806,51.767787
AZ-2013-8046606,09/16/2013,Joel Peters,Villemomble,France,Central,Home Office,09/21/2013,Economy,Ile-de-France,2.505069,48.886727
AZ-2013-9800622,09/16/2013,Lori Miller,Duisburg,Germany,Central,Consumer,09/19/2013,Priority,North Rhine-Westphalia,6.7623293,51.4344079
AZ-2013-3387744,09/16/2013,Daisy Summers,Valencia,Spain,South,Corporate,09/18/2013,Priority,Valenciana,-0.3762881,39.4699075
BN-2013-6614277,09/16/2013,Corey Browne,Arnhem,Netherlands,Central,Consumer,09/21/2013,Economy,Gelderland,5.8987296,51.9851034
AZ-2013-3911329,09/17/2013,Lilly Le Grand,Munster,Germany,Central,Home Office,09/20/2013,Priority,Lower Saxony,7.6261347,51.9606649
AZ-2013-7581028,09/17/2013,Ruby Frost,London,United Kingdom,North,Home Office,09/21/2013,Economy,England,-0.1277583,51.5073509
AZ-2013-2101736,09/17/2013,Lester Wimmer,Valladolid,Spain,South,Consumer,09/19/2013,Economy Plus,Castile and Le?n,-4.7245321,41.652251
AZ-2013-6535655,09/17/2013,Jonathan Loftus,Las Rozas de Madrid,Spain,South,Home Office,09/21/2013,Economy,Madrid,-3.8757916,40.4935329
AZ-2013-4414400,09/17/2013,Harold Smith,Reims,France,Central,Consumer,09/23/2013,Economy,Alsace-Champagne-Ardenne-Lorraine,4.031696,49.258329
AZ-2013-9757987,09/18/2013,Florence Wark,Irun,Spain,South,Consumer,09/22/2013,Economy,Basque Country,-1.7888495,43.3381465
AZ-2013-1321075,09/18/2013,Jesse Godson,Munich,Germany,Central,Corporate,09/22/2013,Economy,Bavaria,11.5819806,48.1351253
AZ-2013-2380207,09/18/2013,Eden Gooseberry,Paris,France,Central,Corporate,09/23/2013,Economy,Ile-de-France,2.3522219,48.856614
AZ-2013-3357605,09/19/2013,Madeline Crooks,Paris,France,Central,Consumer,09/23/2013,Economy Plus,Ile-de-France,2.3522219,48.856614
AZ-2013-4881884,09/19/2013,Janet Broussard,Nottingham,United Kingdom,North,Consumer,09/21/2013,Economy Plus,England,-1.1581086,52.9547832
BN-2013-9441489,09/19/2013,Isabelle Gould,Vila Nova de Gaia,Portugal,South,Consumer,09/24/2013,Economy,Porto,-8.6117851,41.1238759
BN-2013-6936779,09/19/2013,Zachary Disher,Naples,Italy,South,Consumer,09/21/2013,Economy Plus,Campania,14.2681244,40.8517746
